regime_label,prob_r0,prob_r1,prob_r2
0,0.9175897003205652,8.233136645291848e-06,0.08240206654255927
2,0.012499104103565134,3.785803658308208e-06,0.9874971100930977
2,0.0002999766130788436,1.8071602536146848e-06,0.9996982162267448
0,0.9999068902046634,9.310970732613891e-05,8.816060896561337e-11
0,0.8795436224141843,0.00027443338971539004,0.12018194419613731
0,0.9936045692536274,0.00010689244711306263,0.0062885382994987025
2,1.8758590047212986e-08,0.0006553715272660246,0.9993446097145119
1,0.0004828843620849143,0.9995171156377753,1.0290535761794365e-22
2,0.003594717086036659,7.994080926025234e-05,0.9963253421042495
0,0.9990219742598501,0.0009780257356871954,4.8820131420838e-12
2,1.1710748823315605e-06,0.00012909350784885858,0.999869735417215
2,9.087187479057198e-05,2.4486083313687685e-06,0.9999066795171195
2,0.0005271435307455827,5.636489927531149e-06,0.99946721997925
2,2.1034076187615373e-07,4.3181308003243595e-06,0.9999954715288131
0,0.5389836528771219,1.2333291184564249e-05,0.46100401383201756
0,0.9999331240595282,6.67262507692736e-05,1.4969008818210683e-07
1,1.3299889001418791e-15,0.713615751099794,0.28638424889985803
2,0.00038842732607827246,3.409754467705131e-05,0.9995774751296789
2,0.04687703120135805,5.249956689686598e-06,0.9531177188416949
0,0.9999974448388359,1.991678317623037e-06,5.634832258821825e-07
2,1.8425785603738564e-07,3.6928410526637912e-06,0.9999961229007239
2,6.211838166561863e-05,8.132087266256165e-07,0.9999370684093593
0,0.9999986941419934,1.0923250641035838e-06,2.1353319812041395e-07
2,0.009631003115991446,4.1437846646536e-06,0.9903648530994932
2,0.0004066488960347711,1.3243147785510699e-06,0.9995920267887681
0,0.9867084637646331,2.8250399275060862e-06,0.013288711195221485
2,0.00865073353900685,3.3639791411617273e-06,0.9913459024816477
2,0.0030316580754658905,1.5217629294859566e-06,0.9969668201613916
0,0.9804365160144031,3.2485400436110297e-06,0.01956023544560904
2,0.14007284038613146,0.00042179963914614247,0.8595053599749096
0,0.5620778552933684,1.2026494293873061e-05,0.43791011821200176
0,0.9973243686409298,5.5799458827694345e-06,0.002670051413214473
2,4.673345791619213e-06,2.211126107491837e-06,0.9999931155280649
0,0.999755844675093,7.881191812025018e-06,0.00023627413265464424
2,0.0705526648159101,1.3100932800300023e-05,0.929434234251435
2,0.0046130184731269725,6.097949394647579e-06,0.9953808835774026
2,0.16363606895995222,9.933624262760903e-06,0.8363539974157059
0,0.9998682405393127,6.438043456731564e-06,0.00012532141752416746
2,3.55317083828572e-05,2.2051346157759755e-06,0.9999622631566218
2,0.0003197245660543491,1.454377612313571e-06,0.9996788210562129
2,0.0067262708574961395,2.205059760300838e-06,0.9932715240823375
0,0.8053999273649216,7.866519483870753e-06,0.19459220611599912
2,1.5786374483422826e-08,0.0002009185062076635,0.9997990657076473
